No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1259,12/08/2021,SSB,"36,750","36,700","36,600","36,700","35,500","36,221",-150,-0.41,1.85,67.17,0.00,0.00,1.85,67.17,"48,274.97"
1260,11/08/2021,SSB,"36,900","36,300","36,750","36,950","35,500","36,360",-150,-0.41,2.42,88.00,0.00,0.00,2.42,88.00,"48,472.82"
1261,10/08/2021,SSB,"37,300","37,300","36,900","37,450","36,500","36,940",-400,-1.07,2.71,100.03,0.00,0.00,2.71,100.03,"48,670.67"
1262,09/08/2021,SSB,"37,150","36,800","37,300","37,300","36,450","36,697",150,0.40,1.54,56.61,0.00,0.00,1.54,56.61,"49,198.27"
1263,06/08/2021,SSB,"37,250","37,300","37,150","37,450","36,500","36,977",-100,-0.27,1.45,53.60,0.00,0.00,1.45,53.60,"44,904.85"
1264,05/08/2021,SSB,"37,000","36,950","37,250","37,550","35,800","36,712",250,0.68,3.36,123.38,0.00,0.00,3.36,123.38,"45,025.72"
1265,04/08/2021,SSB,"36,650","36,600","37,000","37,000","36,450","36,699",350,0.95,1.72,63.18,0.00,0.00,1.72,63.18,"44,723.54"
1266,03/08/2021,SSB,"36,400","36,200","36,650","36,650","35,800","36,242",250,0.69,1.49,53.82,0.00,0.00,1.49,53.82,"44,300.48"
1267,02/08/2021,SSB,"36,600","36,000","36,400","36,600","35,000","35,821",-200,-0.55,1.90,67.89,0.00,0.00,1.90,67.89,"43,998.29"
1268,30/07/2021,SSB,"37,000","36,950","36,600","37,200","36,000","36,647",-400,-1.08,2.35,86.18,0.00,0.00,2.35,86.18,"44,240.04"
1269,29/07/2021,SSB,"36,950","36,900","37,000","37,050","36,000","36,633",50,0.14,1.49,54.52,0.00,0.00,1.49,54.52,"44,723.54"
1270,28/07/2021,SSB,"37,200","37,000","36,950","37,150","36,000","36,681",-250,-0.67,1.31,47.99,0.00,0.00,1.31,47.99,"44,663.10"
1271,27/07/2021,SSB,"36,400","36,450","37,200","37,200","35,000","36,023",800,2.20,1.41,50.88,0.00,0.00,1.41,50.88,"44,965.28"
1272,26/07/2021,SSB,"37,550","37,450","36,400","37,450","35,500","36,488","-1,150",-3.06,1.21,44.23,0.00,0.00,1.21,44.23,"43,998.29"
1273,23/07/2021,SSB,"37,550","39,000","37,550","39,000","37,300","37,997",0,0.00,1.46,55.49,0.00,0.00,1.46,55.49,"45,388.35"
1274,22/07/2021,SSB,"39,000","38,900","41,000","41,000","38,200","39,505","2,000",5.13,2.11,83.19,0.00,0.00,2.11,83.19,"49,558.51"
1275,21/07/2021,SSB,"39,050","39,050","39,000","39,200","38,200","38,846",-50,-0.13,1.75,68.13,0.00,0.00,1.75,68.13,"47,141.02"
1276,20/07/2021,SSB,"37,000","37,000","39,050","39,300","35,000","36,677","2,050",5.54,1.74,63.84,0.00,0.00,1.74,63.84,"47,201.46"
1277,19/07/2021,SSB,"39,450","38,900","37,000","38,900","37,000","38,063","-2,450",-6.21,1.59,60.52,0.00,0.00,1.59,60.52,"44,723.54"
1278,16/07/2021,SSB,"40,300","40,300","39,450","41,000","38,950","39,748",-850,-2.11,1.96,78.05,0.00,0.00,1.96,78.05,"47,684.96"
1279,15/07/2021,SSB,"38,200","38,000","40,300","40,400","37,500","38,205","2,100",5.50,1.73,65.91,0.00,0.00,1.73,65.91,"48,712.39"
1280,14/07/2021,SSB,"38,600","38,500","38,200","38,500","37,100","37,978",-400,-1.04,1.80,68.29,0.00,0.00,1.80,68.29,"46,174.03"
1281,13/07/2021,SSB,"38,000","37,500","38,600","38,600","36,300","37,699",600,1.58,1.73,65.31,0.00,0.00,1.73,65.31,"46,657.53"
1282,12/07/2021,SSB,"40,600","40,300","38,000","40,300","37,800","38,477","-2,600",-6.40,1.63,62.53,0.00,0.00,1.63,62.53,"45,932.28"
1283,09/07/2021,SSB,"41,500","41,300","40,600","41,600","40,000","40,911",-900,-2.17,2.82,115.56,0.00,0.00,2.82,115.56,"49,075.01"
1284,08/07/2021,SSB,"41,900","41,800","41,500","41,800","40,500","41,466",-400,-0.95,2.66,110.17,0.00,0.00,2.66,110.17,"50,162.88"
1285,07/07/2021,SSB,"41,700","41,150","41,900","42,000","40,000","40,885",200,0.48,3.39,138.54,0.00,0.00,3.39,138.54,"50,646.38"
1286,06/07/2021,SSB,"42,200","42,200","41,700","42,350","40,300","41,561",-500,-1.18,2.96,122.82,0.00,0.00,2.96,122.82,"50,404.63"
