No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
131,24/02/2026,VPB,"28,800","28,700","29,000","29,150","28,550","28,888",200,0.69,18.10,523.08,2.01,57.79,20.11,580.87,"230,083.78"
132,23/02/2026,VPB,"28,300","28,450","28,800","29,150","28,300","28,755",500,1.77,15.47,444.81,6.00,181.20,21.47,626.01,"228,497.00"
133,13/02/2026,VPB,"28,250","28,100","28,300","28,300","27,900","28,143",50,0.18,12.91,363.35,0.17,4.66,13.08,368.01,"224,530.04"
134,12/02/2026,VPB,"28,300","28,350","28,250","28,500","28,150","28,257",-50,-0.18,8.14,229.99,0.93,27.57,9.07,257.56,"224,133.34"
135,11/02/2026,VPB,"26,600","26,800","28,300","28,300","26,800","27,839","1,700",6.39,28.25,786.18,0.00,0.00,28.25,786.18,"224,530.04"
136,10/02/2026,VPB,"26,750","26,700","26,600","27,300","26,350","26,722",-150,-0.56,11.08,295.72,1.14,30.80,12.22,326.52,"211,042.37"
137,09/02/2026,VPB,"26,800","27,000","26,750","27,150","26,650","26,792",-50,-0.19,8.77,234.91,2.33,66.84,11.10,301.75,"212,232.46"
138,06/02/2026,VPB,"27,400","27,200","26,800","27,250","26,800","27,015",-600,-2.19,18.14,489.92,1.87,51.92,20.01,541.84,"212,629.15"
139,05/02/2026,VPB,"27,750","28,000","27,400","28,050","27,400","27,703",-350,-1.26,9.67,267.56,0.33,9.02,10.00,276.58,"217,389.51"
140,04/02/2026,VPB,"27,500","27,500","27,750","27,800","27,250","27,441",250,0.91,16.72,459.20,6.61,190.67,23.33,649.87,"220,166.38"
141,03/02/2026,VPB,"27,600","27,850","27,500","28,000","27,500","27,710",-100,-0.36,15.33,424.95,0.83,23.19,16.16,448.15,"218,182.90"
142,02/02/2026,VPB,"28,000","27,850","27,600","28,000","27,250","27,557",-400,-1.43,14.15,390.32,2.88,81.31,17.03,471.62,"218,976.29"
143,30/01/2026,VPB,"27,650","27,750","28,000","28,000","27,550","27,737",350,1.27,15.84,440.00,0.40,10.30,16.24,450.30,"222,149.86"
144,29/01/2026,VPB,"27,750","28,000","27,650","28,150","27,650","27,821",-100,-0.36,8.25,229.35,1.54,45.58,9.79,274.94,"219,372.99"
145,28/01/2026,VPB,"27,800","27,950","27,750","28,300","27,650","27,879",-50,-0.18,14.21,396.30,1.48,41.19,15.69,437.48,"220,166.38"
