No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1817,20/05/2019,MCH,"98,800","99,000","99,000","99,000","99,000","98,157",200,0.20,0.00,0.02,0.00,0.00,0.00,0.02,"60,382.98"
1818,17/05/2019,MCH,"98,600","98,800","98,800","98,800","98,000","98,792",200,0.20,0.01,1.00,0.00,0.00,0.01,1.00,"60,261.00"
1819,16/05/2019,MCH,"97,500","98,500","98,600","98,600","98,500","98,582","1,100",1.13,0.01,0.67,0.00,0.00,0.01,0.67,"60,139.01"
1820,15/05/2019,MCH,"97,500","97,500","97,500","97,500","97,100","97,495",0,0.00,0.01,0.81,0.00,0.00,0.01,0.81,"59,468.09"
1821,14/05/2019,MCH,"97,500","97,000","97,500","98,000","97,000","97,543",0,0.00,0.00,0.45,0.00,0.00,0.00,0.45,"59,468.09"
1822,13/05/2019,MCH,"98,600","97,600","97,500","97,600","97,500","97,505","-1,100",-1.12,0.00,0.21,0.00,0.00,0.00,0.21,"59,468.09"
1823,10/05/2019,MCH,"97,500","98,000","98,600","98,600","98,000","98,562","1,100",1.13,0.01,0.49,0.00,0.00,0.01,0.49,"60,139.01"
1824,09/05/2019,MCH,"99,000","97,500","97,500","97,500","97,500","97,500","-1,500",-1.52,0.00,0.01,0.00,0.00,0.00,0.01,"59,468.09"
1825,08/05/2019,MCH,"99,000","99,000","99,000","99,000","99,000",0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"60,382.98"
1826,07/05/2019,MCH,"99,000","99,000","99,000","99,000","99,000","99,000",0,0.00,0.01,0.62,0.00,0.00,0.01,0.62,"60,382.98"
1827,06/05/2019,MCH,"99,000","99,000","99,000","99,000","99,000",0,0,0.00,0.00,0.01,0.03,2.48,0.03,2.48,"60,382.98"
1828,03/05/2019,MCH,"98,900","99,000","99,000","99,000","99,000","98,450",100,0.10,0.00,0.02,0.00,0.00,0.00,0.02,"60,382.98"
1829,02/05/2019,MCH,"98,800","99,000","99,000","99,000","97,500","99,136",200,0.20,0.02,1.55,0.01,1.09,0.03,2.64,"60,382.98"
1830,26/04/2019,MCH,"98,000","99,000","97,500","99,900","97,500","98,777",-500,-0.51,0.02,2.17,0.01,0.99,0.03,3.16,"59,468.09"
1831,25/04/2019,MCH,"98,600","97,200","98,000","99,000","97,200","98,008",-600,-0.61,0.00,0.42,0.02,1.96,0.02,2.38,"59,773.05"
1832,24/04/2019,MCH,"99,900","98,500","97,000","100,000","97,000","98,632","-2,900",-2.90,0.04,3.54,0.01,0.92,0.05,4.46,"59,163.12"
1833,23/04/2019,MCH,"99,300","100,000","99,100","100,000","99,100","99,888",-200,-0.20,0.00,0.33,0.00,0.00,0.00,0.33,"60,443.98"
1834,22/04/2019,MCH,"99,000","99,000","99,900","99,900","99,000","99,261",900,0.91,0.01,0.63,0.00,0.00,0.01,0.63,"60,931.92"
