No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
522,26/07/2024,MWG,"61,000","60,500","61,000","61,000","60,400","60,769",0,0.00,4.38,266.41,1.95,119.41,6.34,385.83,"89,176.84"
523,25/07/2024,MWG,"61,400","60,000","61,000","61,000","59,700","60,228",-400,-0.65,4.90,295.32,2.04,128.82,6.94,424.13,"89,176.84"
524,24/07/2024,MWG,"62,500","61,600","61,400","62,000","58,600","60,511","-1,100",-1.76,15.06,911.45,0.78,49.25,15.85,960.70,"89,761.60"
525,23/07/2024,MWG,"65,300","65,000","62,500","65,000","62,000","63,337","-2,800",-4.29,9.20,582.58,1.33,86.21,10.53,668.79,"91,369.71"
526,22/07/2024,MWG,"65,600","65,200","65,300","65,400","63,800","64,454",-300,-0.46,5.88,379.21,0.33,21.15,6.21,400.36,"95,463.07"
527,19/07/2024,MWG,"65,000","65,000","65,600","66,300","64,700","65,557",600,0.92,12.01,787.16,1.51,98.99,13.52,886.15,"95,901.65"
528,18/07/2024,MWG,"63,500","63,500","65,000","65,000","63,400","64,044","1,500",2.36,7.94,508.39,2.33,149.51,10.27,657.90,"95,024.50"
529,17/07/2024,MWG,"64,100","64,700","63,500","64,700","62,200","63,420",-600,-0.94,16.98,"1,076.99",2.52,160.30,19.50,"1,237.29","92,831.63"
530,16/07/2024,MWG,"64,300","64,600","64,100","65,300","64,100","64,592",-200,-0.31,7.68,496.11,0.85,55.10,8.53,551.21,"93,708.78"
531,15/07/2024,MWG,"64,800","64,900","64,300","65,000","64,100","64,434",-500,-0.77,3.69,238.07,0.82,53.29,4.52,291.36,"94,001.16"
532,12/07/2024,MWG,"64,800","64,800","64,800","65,400","64,100","64,725",0,0.00,8.74,565.48,0.30,19.87,9.04,585.35,"94,732.12"
533,11/07/2024,MWG,"65,200","65,400","64,800","65,700","64,600","65,053",-400,-0.61,8.30,540.07,1.80,115.58,10.10,655.65,"94,732.12"
534,10/07/2024,MWG,"66,800","66,700","65,200","66,800","65,200","65,924","-1,600",-2.40,10.91,719.04,1.44,98.97,12.35,818.01,"95,316.88"
535,09/07/2024,MWG,"67,000","67,200","66,800","67,200","66,300","66,555",-200,-0.30,7.98,530.96,0.93,61.60,8.91,592.56,"97,655.95"
536,08/07/2024,MWG,"65,600","65,600","67,000","67,400","65,600","66,597","1,400",2.13,10.45,695.85,0.72,47.61,11.17,743.46,"97,948.33"
537,05/07/2024,MWG,"65,100","65,200","65,600","65,800","65,000","65,377",500,0.77,7.94,519.06,1.63,99.74,9.56,618.79,"95,901.65"
538,04/07/2024,MWG,"65,500","65,700","65,100","66,300","64,900","65,360",-400,-0.61,5.86,383.11,0.51,32.79,6.37,415.90,"95,170.69"
539,03/07/2024,MWG,"66,000","65,900","65,500","66,400","65,100","65,628",-500,-0.76,7.44,488.01,2.35,144.91,9.78,632.92,"95,755.46"
540,02/07/2024,MWG,"65,800","65,800","66,000","66,000","64,700","65,292",200,0.30,9.25,603.66,0.73,46.24,9.97,649.90,"96,486.42"
541,01/07/2024,MWG,"62,400","62,600","65,800","65,800","62,000","64,119","3,400",5.45,21.79,"1,396.88",0.00,0.01,21.79,"1,396.89","96,194.03"
542,28/06/2024,MWG,"62,900","63,100","62,400","63,100","61,600","62,283",-500,-0.79,6.19,385.36,0.42,26.27,6.60,411.63,"91,244.04"
543,27/06/2024,MWG,"62,600","62,000","63,400","63,600","62,000","62,838",800,1.28,8.30,521.40,0.00,0.01,8.30,521.41,"92,706.28"
544,26/06/2024,MWG,"62,000","62,500","62,600","63,200","61,300","62,147",600,0.97,8.19,508.71,1.44,85.21,9.63,593.92,"91,536.49"
545,25/06/2024,MWG,"62,000","62,000","62,000","62,700","61,600","62,021",0,0.00,6.38,395.75,0.08,5.16,6.46,400.91,"90,659.14"
546,24/06/2024,MWG,"63,500","63,500","62,000","63,500","61,500","62,023","-1,500",-2.36,11.38,705.77,0.52,32.16,11.90,737.94,"90,659.14"
547,21/06/2024,MWG,"63,500","63,000","63,500","64,700","62,400","63,689",0,0.00,7.14,454.43,1.10,69.48,8.24,523.92,"92,852.51"
548,20/06/2024,MWG,"63,300","63,200","63,500","63,500","62,500","63,065",200,0.32,5.64,355.58,0.64,38.62,6.27,394.19,"92,852.51"
549,19/06/2024,MWG,"62,200","61,900","63,300","63,700","61,600","62,674","1,100",1.77,7.69,481.72,0.23,14.42,7.92,496.13,"92,560.06"
550,18/06/2024,MWG,"62,000","62,100","62,200","62,500","61,100","61,762",200,0.32,7.17,443.12,0.97,60.19,8.14,503.31,"90,951.59"
551,17/06/2024,MWG,"63,000","62,800","62,000","62,800","61,000","61,808","-1,000",-1.59,9.50,587.40,0.00,0.00,9.50,587.40,"90,659.14"
552,14/06/2024,MWG,"64,000","64,000","63,000","64,200","63,000","63,361","-1,000",-1.56,8.12,514.48,0.78,49.42,8.90,563.90,"92,121.38"
553,13/06/2024,MWG,"63,400","63,700","64,000","64,400","63,100","63,733",600,0.95,7.86,501.09,0.27,17.18,8.13,518.27,"93,583.63"
554,12/06/2024,MWG,"62,300","62,600","63,400","63,900","62,000","62,810","1,100",1.77,5.02,315.61,1.57,94.25,6.60,409.86,"92,706.28"
555,11/06/2024,MWG,"63,000","63,300","62,300","63,400","61,800","62,326",-700,-1.11,6.44,401.29,0.39,24.03,6.83,425.32,"91,097.81"
556,10/06/2024,MWG,"62,100","62,200","63,000","63,300","62,000","62,696",900,1.45,4.85,304.02,3.97,231.10,8.81,535.11,"92,121.38"
557,07/06/2024,MWG,"61,900","62,300","62,100","62,800","61,800","62,171",200,0.32,4.30,267.22,1.74,103.20,6.04,370.42,"90,805.36"
558,06/06/2024,MWG,"62,000","62,000","61,900","62,500","61,600","61,950",-100,-0.16,7.07,438.10,8.51,501.64,15.58,939.74,"90,512.91"
559,05/06/2024,MWG,"63,800","63,000","62,000","63,300","61,600","62,371","-1,800",-2.82,13.78,859.36,1.52,103.00,15.30,962.36,"90,659.14"
560,04/06/2024,MWG,"64,000","64,000","63,800","64,200","63,100","63,561",-200,-0.31,6.57,417.57,4.82,292.57,11.39,710.13,"93,291.18"
561,03/06/2024,MWG,"63,600","63,900","64,000","64,100","63,200","63,763",400,0.63,8.26,526.54,1.24,79.95,9.50,606.49,"93,583.63"
562,31/05/2024,MWG,"62,800","62,800","63,600","64,400","62,400","63,459",800,1.27,10.26,651.10,0.33,20.83,10.59,671.93,"92,998.73"
563,30/05/2024,MWG,"60,500","59,900","62,800","62,800","59,200","60,674","2,300",3.80,14.76,895.62,1.06,64.23,15.82,959.85,"91,828.93"
564,29/05/2024,MWG,"61,500","61,600","60,500","62,000","60,500","61,260","-1,000",-1.63,6.88,421.66,1.08,65.67,7.97,487.33,"88,465.77"
565,28/05/2024,MWG,"60,000","60,400","61,500","62,800","60,100","61,736","1,500",2.50,9.93,613.10,0.89,54.71,10.82,667.81,"89,928.02"
566,27/05/2024,MWG,"60,500","60,100","60,000","60,500","59,200","59,749",-500,-0.83,6.37,380.47,0.78,47.07,7.15,427.54,"87,734.65"
567,24/05/2024,MWG,"62,000","61,200","60,500","61,700","58,900","60,241","-1,500",-2.42,13.65,822.06,0.93,56.35,14.58,878.42,"88,465.77"
568,23/05/2024,MWG,"61,000","60,700","62,000","62,000","60,000","60,906","1,000",1.64,8.86,539.62,1.72,104.72,10.58,644.34,"90,659.14"
569,22/05/2024,MWG,"60,500","60,600","61,000","61,600","59,600","60,487",500,0.83,8.95,541.08,4.98,305.92,13.93,847.00,"89,196.89"
570,21/05/2024,MWG,"60,000","60,600","60,500","61,300","60,000","60,619",500,0.83,4.73,286.78,1.05,64.32,5.78,351.10,"88,465.77"
571,20/05/2024,MWG,"59,600","60,000","60,000","61,600","59,500","60,521",400,0.67,9.20,556.93,0.68,39.85,9.88,596.78,"87,734.65"
572,17/05/2024,MWG,"59,900","59,800","59,600","60,300","59,000","59,514",-300,-0.50,8.96,533.41,2.32,139.28,11.29,672.69,"87,149.75"
573,16/05/2024,MWG,"60,800","60,900","59,900","61,100","59,700","60,389",-900,-1.48,12.94,781.56,2.68,160.75,15.62,942.30,"87,588.43"
574,15/05/2024,MWG,"60,100","60,600","60,800","62,100","60,000","61,263",700,1.16,13.07,800.68,1.24,75.19,14.31,875.88,"88,904.45"
575,14/05/2024,MWG,"58,300","58,500","60,100","61,000","58,000","59,682","1,800",3.09,16.22,968.15,0.50,28.95,16.72,997.10,"87,880.88"
576,13/05/2024,MWG,"58,900","58,900","58,300","58,900","58,000","58,461",-600,-1.02,7.24,423.37,0.58,33.99,7.82,457.36,"85,248.84"
577,10/05/2024,MWG,"58,900","58,800","58,900","59,000","57,400","58,228",0,0.00,9.75,567.76,0.19,10.69,9.94,578.45,"86,126.18"
578,09/05/2024,MWG,"59,100","59,000","58,900","59,200","58,400","58,794",-200,-0.34,10.48,615.89,2.02,121.20,12.50,737.09,"86,126.18"
579,08/05/2024,MWG,"59,300","58,600","59,100","59,300","58,200","58,766",-200,-0.34,8.13,477.56,1.90,106.98,10.02,584.54,"86,418.63"
580,07/05/2024,MWG,"58,300","58,800","59,300","59,500","57,500","58,513","1,000",1.72,9.46,553.53,2.57,146.27,12.03,699.80,"86,711.08"
581,06/05/2024,MWG,"55,700","56,100","58,300","58,800","55,800","57,311","2,600",4.67,11.26,645.17,1.64,89.79,12.89,734.96,"85,248.84"
582,03/05/2024,MWG,"55,600","55,700","55,700","57,200","55,000","55,833",100,0.18,29.62,"1,653.60",1.04,57.50,30.66,"1,711.11","81,447.00"
583,02/05/2024,MWG,"54,900","56,000","55,600","56,800","54,700","55,561",700,1.28,21.95,"1,219.83",0.39,21.82,22.34,"1,241.65","81,300.78"
584,26/04/2024,MWG,"53,800","53,500","54,900","55,000","53,000","54,420","1,100",2.04,11.86,645.68,0.67,35.26,12.53,680.94,"80,277.21"
585,25/04/2024,MWG,"52,300","52,100","53,800","53,800","51,400","52,985","1,500",2.87,19.32,"1,023.54",0.52,25.39,19.84,"1,048.93","78,668.74"
586,24/04/2024,MWG,"49,800","50,200","52,300","52,300","49,850","51,640","2,500",5.02,11.53,595.45,0.94,46.61,12.47,642.07,"76,475.37"
587,23/04/2024,MWG,"48,600","49,100","49,800","50,300","48,650","49,644","1,200",2.47,18.04,895.73,0.44,21.40,18.48,917.13,"72,819.76"
588,22/04/2024,MWG,"48,200","49,200","48,600","49,400","48,150","48,499",400,0.83,12.29,596.17,0.97,47.18,13.27,643.35,"71,065.07"
589,19/04/2024,MWG,"49,400","49,250","48,200","49,300","48,050","48,463","-1,200",-2.43,9.47,459.10,0.17,8.40,9.64,467.50,"70,480.17"
590,17/04/2024,MWG,"49,900","50,400","49,400","50,400","48,950","49,456",-500,-1.00,6.95,343.78,0.56,27.50,7.51,371.28,"72,234.86"
591,16/04/2024,MWG,"49,900","49,500","49,900","50,000","48,700","49,277",0,0.00,11.62,572.42,2.37,110.43,13.99,682.84,"72,965.98"
592,15/04/2024,MWG,"52,000","51,700","49,900","52,000","49,500","50,646","-2,100",-4.04,16.51,835.93,0.73,37.84,17.24,873.77,"72,965.98"
593,12/04/2024,MWG,"52,300","52,300","52,000","52,600","51,600","51,990",-300,-0.57,6.67,346.54,0.45,25.16,7.12,371.70,"76,036.70"
594,11/04/2024,MWG,"52,000","51,200","52,300","52,800","51,200","52,114",300,0.58,6.97,363.18,0.33,16.61,7.29,379.79,"76,475.37"
595,10/04/2024,MWG,"52,800","52,900","52,000","53,200","51,700","52,284",-800,-1.52,10.16,531.20,0.19,10.20,10.35,541.40,"76,036.70"
596,09/04/2024,MWG,"50,000","50,000","52,800","53,100","49,800","51,942","2,800",5.60,19.49,"1,012.20",1.52,79.57,21.01,"1,091.77","77,206.49"
597,08/04/2024,MWG,"51,000","51,000","50,000","51,000","49,800","50,114","-1,000",-1.96,6.09,304.95,0.24,11.76,6.33,316.70,"73,112.21"
598,05/04/2024,MWG,"50,700","50,000","51,000","51,500","49,450","50,616",300,0.59,8.15,412.28,1.28,64.25,9.42,476.53,"74,574.45"
599,04/04/2024,MWG,"50,200","50,000","50,700","50,700","49,000","49,826",500,1.00,13.05,650.16,0.40,19.96,13.45,670.12,"74,135.78"
600,03/04/2024,MWG,"51,600","51,000","50,200","51,200","49,900","50,337","-1,400",-2.71,14.38,724.06,2.60,138.87,16.98,862.93,"73,404.66"
601,02/04/2024,MWG,"51,400","51,000","51,600","51,600","49,950","50,712",200,0.39,12.31,624.34,0.87,46.62,13.18,670.96,"75,451.80"
602,01/04/2024,MWG,"51,100","50,800","51,400","52,600","50,700","51,826",300,0.59,13.70,709.97,2.14,106.03,15.84,816.00,"75,159.35"
